date,spot,fwd_W2,fwd_M1,fwd_W6,fwd_M2,fwd_M3,fwd_M4,fwd_M5,fwd_M6,level_W2,level_M1,level_W6,level_M2,level_M3,level_M4,level_M5,level_M6,skew_W2,skew_M1,skew_W6,skew_M2,skew_M3,skew_M4,skew_M5,skew_M6,conv_W2,conv_M1,conv_W6,conv_M2,conv_M3,conv_M4,conv_M5,conv_M6
20101008,116.63000617542538,116.625929405802,116.61610368230055,116.60908530837094,116.10178266989634,115.89523366669222,115.7912580589216,115.5290576789613,115.31798868920984,0.17913702245809565,0.1877976672096463,0.1898014871445891,0.20009345719839103,0.21201930201250438,0.2215016702932249,0.228514868251617,0.23441243203367446,-0.025759112019583186,-0.03314653658271731,-0.03499437610915473,-0.03924574335569193,-0.04632974654504287,-0.05237039413176794,-0.05627947423035179,-0.060302892868408835,0.008424069298534315,0.00909274781490417,0.0035312089539022954,0.004842429204172618,0.004166953451406615,0.0024923114586591945,0.0025884532507375094,0.0020115627947850847
20101011,116.78333256620414,116.77781130282538,116.7685673526286,116.69095404797532,116.17985545943422,116.0474773463916,115.91307924368363,115.66942324707374,115.45692048709212,0.18663566479929689,0.1879046630147261,0.19033649269233552,0.20001673504938472,0.2109443149946759,0.22032191844029217,0.2272053947799424,0.23292791194302814,-0.026768453556020606,-0.0329831013263563,-0.03451493696135611,-0.04041714687044368,-0.04688871486183046,-0.05203874007021316,-0.05650038027058127,-0.06071062730252772,0.02946022219519761,0.025153760228958745,0.005030341988062627,0.004934132786315057,0.0037685900992822387,0.00288195482356827,0.0022896978117751703,0.001500939144364637
20101012,116.99117163091493,116.99387399325197,116.9979535337038,116.91619801880684,116.49509030574059,116.35465654168149,116.16030938674947,115.88227391772377,115.67508409090999,0.18538758905057612,0.18485294446271214,0.18784776183891033,0.19733472420453607,0.20768534574060502,0.21707429896072158,0.2239388312882974,0.2299383167472293,-0.03436052381709638,-0.03601818136349596,-0.033809786371161235,-0.03924848199740695,-0.045619380968024315,-0.05049489523961666,-0.05432096912551334,-0.05846421327547994,0.058890746225798485,0.04443587979778353,0.005085181143409701,0.00470290427327037,0.0032840347964737137,0.0025999678874650436,0.0025041092732192276,0.0018971872160767787
20101013,117.9071454324952,117.91682313781948,117.93012486269396,117.81445164918554,117.34041292166475,117.25389728080947,117.06939896723799,116.79735436290362,116.61397031473292,0.18063528883646895,0.1809795732232559,0.18500395353779509,0.19419385584171572,0.20372317820096492,0.2134824272298558,0.22062952027314087,0.2267896097570983,-0.029801889249173437,-0.03277113390116907,-0.032728265809377904,-0.03780756177425898,-0.04253685187861456,-0.04749694553837116,-0.052600409387396824,-0.05610154265129357,0.07501205684165092,0.05145747745845386,0.005884085900056478,0.005762062142300653,0.004750822345340755,0.0039249931887764804,0.0029872061409531615,0.002783573507910098
20101014,117.69285822896504,117.70186687068338,117.70702379130482,117.5739301683274,117.14262251745843,117.12837874242811,116.90793450483731,116.58791301534235,116.38885657681107,0.18212770693346658,0.18590268574360966,0.19073582646302475,0.19870265669395448,0.2088614136496835,0.21817630425366408,0.2246370797950169,0.22994967930300017,-0.023573910227581853,-0.033550674623984075,-0.03766970828156629,-0.04017602604516833,-0.0473376551234458,-0.052247879580940376,-0.055164371079582074,-0.058548298969573156,0.010726388133904342,0.008695975051960812,0.004653377617150506,0.005785014255127866,0.0031551241877902005,0.0018358671598815845,0.0016896710574484854,0.0014833177281915494
20101015,117.70001342483776,117.71207824874344,117.7411565717154,117.60116058632228,117.18587794799333,117.12937389517394,116.91211029118786,116.63147479685071,116.45750056533899,0.17141121183698427,0.17830757377989173,0.185587396556352,0.19563004196446446,0.20463596043018442,0.21477951470309475,0.22191198820923946,0.22810014347266974,-0.027328557940941,-0.03421303356797659,-0.03720038654633234,-0.04168378821407206,-0.04598123083380688,-0.050479131723817475,-0.054540197705667266,-0.058018103194942855,0.008555915177151405,0.007392913131347517,0.0049609355096398725,0.0048510718547290395,0.004154463525141185,0.003575289851771685,0.002706920944587867,0.0023594515035827313
20101018,118.61363880450193,118.61469513898312,118.61646370220234,118.40283097615955,117.99979442667622,117.96959435108602,117.72671096480646,117.45597483467157,117.30694671959142,0.17115810609651969,0.1717910233227443,0.1806273703428645,0.18931708120627846,0.19805673191722495,0.20980497286809782,0.21742718906589376,0.2235219273752323,-0.03589656065415607,-0.03665191270562125,-0.03849966530897145,-0.04099891812931236,-0.04472082247607752,-0.04962507748103271,-0.053943088631322224,-0.05746560253265134,0.013222415657840544,0.005816148259440925,0.0035659926782915,0.003448727822425444,0.004087834529909813,0.0035202278078870436,0.0019535336950227775,0.0017662098813933502
20101019,116.80882809833409,116.82469881402044,116.8486575651303,116.60752206243839,116.22431394682779,116.30431431797807,116.02262616160635,115.7127567862072,115.53728998928075,0.18962890275517974,0.18672599316530092,0.19463092856209838,0.2016481302967697,0.2083293273621972,0.21815456417839194,0.2245364801732997,0.23086948640231963,-0.06393328599159605,-0.040755522841555265,-0.04149879215044323,-0.04417460962621023,-0.04948959773193741,-0.05330246803246004,-0.055657045017489304,-0.05979249366483241,-0.004650605867000048,0.002113563113083643,0.0031444357912295473,0.0027571707464359016,0.002243079213020121,0.0022776891629915155,0.002167841472192997,0.001424197488365522
20101020,117.91667114156968,117.95000102130648,117.94698863395703,117.67823026847753,117.31482612370475,117.39587820456435,117.08682619238797,116.76723216423683,116.57250459279534,0.1775292020022763,0.17766256493375682,0.18601902703589623,0.19276911212683065,0.19980406699028325,0.21118556198810104,0.2183142227487189,0.22454653554900228,-0.03347947073925358,-0.03353072991632545,-0.03723622448893955,-0.04087773418489735,-0.047205726954886916,-0.05116808044099301,-0.05372976931131574,-0.05768668074514948,0.005682873676572469,0.005691211120405004,0.005870596039356645,0.004275908309090112,0.0028279792110344286,0.002758493892788157,0.0024604308399708286,0.0016305174220989911
20101021,118.10999967945148,118.0999996094742,118.06958847965291,117.77269202367174,117.39972867874681,117.47494373664661,117.19100814224437,116.91656904920437,116.75951970747528,0.16957600497531852,0.17594871928581923,0.18212442507494833,0.18778464420327057,0.19564801125807801,0.20730072636170968,0.2144030453199428,0.2204785665054457,-0.030101311283392284,-0.032791219969693676,-0.036172291512000534,-0.039275425883390516,-0.04335940754400999,-0.048799811225752526,-0.05327004204620776,-0.05706324812340388,0.00825054283575498,0.002994257096654856,0.003442107555549164,0.003520832330125457,0.0035005603017746606,0.0030834198538168393,0.0020313645433224087,0.0013042340392114993
20101022,118.47000174522725,118.479653305169,118.45493794590182,118.19794028064125,117.8778628042443,117.82192195717141,117.54514840908413,117.28780309896554,117.13216616356132,0.16159204047604234,0.17041594512647196,0.1768572713673434,0.18292863709813525,0.1909637703160202,0.20266988768594085,0.20988320066823318,0.21669311414069067,-0.03001030196953249,-0.02841278708929331,-0.0319449116021973,-0.03600657758752772,-0.042326518528417977,-0.04741666864383704,-0.05149247174725175,-0.055365417951752226,-9.066366960662049E-4,0.00463524174829482,0.005209202510919141,0.0049456489075655,0.002800478767096971,0.0029315102007332985,0.002629283075218362,0.0017118122827701997
20101025,118.68846805905592,118.68391190307261,118.56825758050645,118.31197817872717,118.0822896840594,118.10419613552156,117.75573599984614,117.45444175282046,117.2883812645201,0.17937700640755377,0.18196911055240686,0.1850525913578087,0.1891639674608435,0.19586751821458362,0.20560093100584265,0.21186459743296354,0.2174295621304948,-0.036560529735202844,-0.03144146367367975,-0.034015072557357535,-0.03663747999878339,-0.04108632952859378,-0.04535412418436108,-0.04872292556661853,-0.05229941634374644,-0.005588353277725152,0.005167935254676031,0.005290127554733448,0.0043711241121488845,0.0027644123026311926,0.0031084480618699577,0.0030955884333579687,0.0025321650746783215
20101026,118.7166729954702,118.74112568022414,118.6151877573371,118.32949507513645,118.10245178518316,118.1217219120933,117.80324748817374,117.53238357832934,117.37603841433334,0.18164195933361305,0.1842057357666199,0.18682279073169045,0.1906622338876408,0.19709320537822878,0.20647664809047458,0.21258622472287167,0.21789307027763205,-0.03141502976975495,-0.032332715402510086,-0.03385690303986805,-0.03554281190588235,-0.04034780708590487,-0.044459356132993844,-0.04785778877437977,-0.0518027233823945,0.01771514665512336,0.005370383500955819,0.006106147962074174,0.006148056341296404,0.004446379034397209,0.004367374016016734,0.003675030731790385,0.002751696214131867
20101027,118.38333243835274,118.36996869621022,118.20983942991147,117.94863836932116,117.74203017897165,117.68220212715293,117.39599154045962,117.15134841023627,116.99158641417377,0.18556608412145426,0.18808123009525038,0.19031719220809457,0.1943572197137786,0.2011771782058166,0.2099896326939041,0.21591487345307556,0.22112541671844332,-0.028542194271808607,-0.031162066229352258,-0.03381272327779235,-0.036782530225689676,-0.04084532882151868,-0.04452240466011589,-0.04766048181189744,-0.051761362613540404,0.005656747655543317,0.006305287643580871,0.006253239947095797,0.005470210044162584,0.0049417609907228145,0.005119680245992924,0.004603095927672747,0.0034663272676864823
20101028,118.45000172603069,118.46925026978839,118.26263347604194,117.99654851981124,117.80994719029306,117.73730234062165,117.43608662328248,117.18834064093207,117.03409957574318,0.19516609182389474,0.18993179866632232,0.19122819597078455,0.19564122590028743,0.20328857738005807,0.21180661128549197,0.21740043252311908,0.22197018632927387,-0.037573317599384363,-0.03222679251565099,-0.03402727735939648,-0.036640568064069144,-0.041441397746080175,-0.044848942017817146,-0.0477404292269871,-0.05149643472744638,0.003694266480883033,0.0065530755940707225,0.006184209594465585,0.00502090691043495,0.0037712227291017224,0.003705943626741029,0.0031626549678261053,0.0024158315170774653
20101029,118.42143221531312,118.421410759048,118.24844784775993,118.02592791178613,117.85847367204737,117.72236468822705,117.41278321609242,117.16153025173168,117.00079904202354,0.1966107218962281,0.1941041587801007,0.19515236961652138,0.1978407860568981,0.2034709237421006,0.21188196295534842,0.21744925585577835,0.22194139796250484,-0.031958024825289616,-0.03315390379629044,-0.035498409985606216,-0.03833762523317541,-0.042008261680575164,-0.045286206768549046,-0.04811650006098951,-0.0518000021124132,0.008906311910503617,0.006424476945515994,0.005634225606022726,0.004642104273656968,0.004796566113740861,0.004604898279364,0.0038205450151699064,0.0028254530256037317
20101101,118.60714778868754,118.6507916351638,118.38053765074051,118.10021802533049,118.00671194230624,118.00566174495475,117.74463167940468,117.35520527272399,117.17966317377109,0.2026750698058849,0.19780126442690954,0.19755855256135058,0.20104822374152964,0.20773420394276843,0.2142620872172215,0.21853226531429507,0.22273010687725947,-0.034171603182327655,-0.033929029949288175,-0.03649475779853524,-0.0397392900413828,-0.043205474731097405,-0.0459144288453135,-0.04784761529943127,-0.05099170036402813,0.015921798460693127,0.007243165955737733,0.006198837898226704,0.0056264882027211765,0.004456430879709303,0.003916996902236627,0.005214742357302284,0.00436867800187522
20101102,119.70714736010234,119.72915488883301,119.40973537740463,119.1196442937076,119.10347028716724,119.14274280005704,118.81902492714225,118.43813149358883,118.26375753158865,0.20365214487565259,0.19574732716172144,0.19416257363137576,0.1980481564034795,0.2048834547313456,0.2117435120560769,0.21636087596665152,0.21987145625377796,-0.03286892312708175,-0.03179200638730161,-0.03156426715562954,-0.0356159180692585,-0.04178631111096578,-0.04452149652843484,-0.04688216462596214,-0.04964222159826404,0.019730088765533692,0.007821844185600137,0.007364954220328037,0.006636967679377367,0.004447213539926196,0.004507779244157985,0.004713337029552891,0.004299743677602831
20101103,120.1833358264929,120.17210599512899,119.83960450322697,119.56759605048305,119.56423153948576,119.56639649289902,119.23057722979257,118.8743242148223,118.69254949829562,0.17625184086038365,0.17735852679987701,0.1780269966340356,0.18318957439056258,0.1912397384688827,0.19929357453339197,0.2053111147016164,0.20994225026521957,-0.03511701148077269,-0.029883301996456803,-0.03086446082419914,-0.03457308943341037,-0.03893741094246109,-0.04147762609403056,-0.04428071717733742,-0.04767560468019849,-0.004504188402767058,0.004050637186671904,0.004947122567124118,0.005163031087792896,0.003974364765753208,0.00375539886497308,0.0038566042939747395,0.003196859005133303
20101104,122.27500097945381,122.29785635915432,121.94698697878786,121.67671389042741,121.67805937815773,121.68230547725635,121.34962321846861,120.99271170664319,120.80591096504918,0.16264164767624045,0.16694701042393692,0.1679742614426048,0.17251178291164498,0.18056967250028963,0.18857784072844458,0.19497645355525495,0.20009766345151728,-0.01441113249566698,-0.01947584796507326,-0.02395785353344936,-0.028324444957179597,-0.034150281631938235,-0.03859688903620567,-0.041849186252325365,-0.045075587597974705,0.01065408906573715,0.012061813943505974,0.007891358036553631,0.007157411340659133,0.005040529007672096,0.004849948441070901,0.004943732480756125,0.0041426877516203995
20101105,122.77000922477254,122.79042675829785,122.41893611990896,122.14901607969067,122.151949397437,122.15554975614937,121.81319362271866,121.45707105099909,121.2658385264788,0.15243585996750297,0.16338445032863283,0.16589113858699456,0.17231642533539093,0.18130625480657697,0.18964012944575007,0.19629190268793148,0.20133487512184975,-0.010616300696990193,-0.017099092240295873,-0.02155468356759231,-0.027051799149656088,-0.033555053151754034,-0.036916547959806194,-0.040486590309521675,-0.044263595858573195,0.010609614126309324,0.012949051438716455,0.008398667081726726,0.0077910704535443746,0.005464335601421344,0.005653529520940901,0.005453119494991173,0.004550379351411674
20101108,122.57000486578542,122.50668321692554,122.12836088913228,121.9220634992226,121.90682635926441,121.91834676245672,121.54447508882384,121.25875914631618,121.09658764129003,0.1511945283399017,0.16018816849872075,0.1636057229295483,0.17073817173623734,0.18106552779679314,0.18920518207409429,0.1963495866985336,0.2016777739637117,-0.014122130930626548,-0.02016018870126497,-0.023251825071812438,-0.027374117787621693,-0.03364283870740611,-0.03783576465044059,-0.04106763146114106,-0.04419015781159429,0.011490132874653714,0.013454175760924062,0.009557372250816968,0.008801179122978082,0.0059356897597562,0.005748134098233614,0.005783135313269857,0.005053425613769192
20101109,121.53000298357512,121.47084811967962,121.04473224726571,120.84672196371416,120.8655725518423,120.90386465416925,120.50998486690213,120.25134147565105,120.1037667270959,0.16664419285739013,0.1691510629114241,0.17147239234594558,0.1769888175498562,0.18654216976269583,0.19453457492084517,0.20160775161827585,0.20674635591681848,-0.023963472836932176,-0.026428447982834558,-0.025896769395825667,-0.029589955615347965,-0.034129506928763695,-0.03779778186639356,-0.04127722481816779,-0.044410379843839665,0.007604122023881386,0.009343972436042937,0.007751496787763988,0.007721257549483147,0.006363411469484411,0.006096280279136204,0.0059822380755169755,0.005340015990549405
20101110,122.07500049315232,121.97212413174326,121.56670453772753,121.40158486909512,121.40397071016798,121.41928961303374,120.9839714035772,120.71063786593439,120.52892341468184,0.1548344788284548,0.1618140047469524,0.16554220430086955,0.17149339319029833,0.1831877111783094,0.19254424670982728,0.19953629976287887,0.20434986791459833,-0.020090727245183373,-0.024620830755079235,-0.026384604735552476,-0.030791619819421967,-0.03687085220025602,-0.040538582959358485,-0.043545482937851994,-0.04612292155542536,0.011858832907637746,0.011968344308962323,0.008062561277835209,0.0076531351620240775,0.00565213940713156,0.005355339731353937,0.005517618745423985,0.005278035315995866
20101111,121.5900012821939,121.46445162887657,121.07119357952729,120.9392366862392,120.94914739350254,120.94469289429831,120.49652920113944,120.28472221131884,120.15343898145973,0.16009763156295553,0.16346144476703112,0.16746202372048577,0.1737716903411462,0.18513013762142308,0.19410574158053168,0.20167409801280733,0.20691486253632113,-0.03110538532170203,-0.03194788304199111,-0.03098049983111549,-0.0334693366461431,-0.037281025604366434,-0.04185860147007015,-0.045742943039557366,-0.04893058923516358,0.007945609161347263,0.009255451390754468,0.00811060867357952,0.00763340788974242,0.006064544724820244,0.005635994499283537,0.005410337540324115,0.004701765617765744
20101112,120.14999261636046,119.99433093456926,119.61915922109317,119.50100943494066,119.47736334009949,119.49815086296412,119.06056562325792,118.85179629107164,118.70592227228272,0.1811878241250341,0.1800166321172753,0.1827833004111791,0.18723459172482018,0.19869567703250396,0.20580185351543198,0.2127589256818785,0.21768728858216918,-0.03811725898594972,-0.037179333257569024,-0.03574309624504827,-0.03804808095702865,-0.04188361281434464,-0.04516035785919582,-0.04885261094559785,-0.05209827069047736,0.008614795693198968,0.00899384581059794,0.007564506687084323,0.00708563537934183,0.005737406666799333,0.0059050849804621955,0.005697360957936532,0.0047521333192851135
20101115,120.09999079446001,119.86901674591381,119.48230949160468,119.45044601527857,119.47005009473246,119.47581411135346,118.91937682594262,118.74731056616797,118.59821685504215,0.18395112321646329,0.1795421313197585,0.18323539797438063,0.1870597007891319,0.19797602755466104,0.20598049279621464,0.2126696451148579,0.2170900346159753,-0.033253131605588404,-0.03239937225214874,-0.03387354021832307,-0.03588990952636831,-0.0417831486826158,-0.04537428896322124,-0.04957674302220516,-0.053178933996858094,0.021609477400583638,0.010258488836301408,0.007386883145380778,0.0071580286240790604,0.005242551964717269,0.004807840300064368,0.004203816439163817,0.0028873064870982464
20101116,118.04999163009228,117.790413978644,117.39855034327664,117.38177726166961,117.38264464574623,117.39004934559192,116.84242735953791,116.66739777241206,116.49754681732621,0.20608294329515264,0.19973502444505303,0.20078401899590245,0.20180601937358775,0.21178216538218783,0.2187635539874618,0.22431597060736178,0.227956257315202,-0.06640886142864152,-0.04254494429831346,-0.04300249866734073,-0.043084646577426,-0.04628142380147894,-0.04970029182332739,-0.05337719476937425,-0.05609776408378324,0.026146383204938742,0.0075664710010665825,0.006207310124124528,0.005832680382304616,0.004699497701327814,0.0041558650529398555,0.003746308490466288,0.002770223750061838
20101117,118.19999786300609,117.94372340168714,117.59847707935408,117.58444441341004,117.56199214789959,117.5426749195748,116.98540916437352,116.82162649484415,116.65784382531479,0.19862224037574133,0.19654489146258877,0.1976142586414006,0.19846560383368705,0.208819424062899,0.215843249427717,0.22180413834234083,0.22569061587485204,-0.02777503362069904,-0.039798244874890865,-0.04264008499373076,-0.04318906286655445,-0.046588725348849655,-0.049501504156300884,-0.05329610266853366,-0.05613919729306972,0.05333347261297372,0.0060990653978764894,0.006548427535611184,0.005075974138312792,0.003576228019927035,0.003940808272537682,0.003320682161073358,0.0020584247777695364
20101118,120.18333457991088,119.9582948689203,119.47168847443653,119.48579026097195,119.50835311942863,119.54277212994792,118.96324642122882,118.77489108551133,118.58653574979382,0.15442184667623723,0.16600877616125753,0.17212434529981596,0.1768646132802028,0.19280348269371483,0.20255910702573068,0.209543085100528,0.21407252578593758,-0.026697750554375562,-0.034042292374031,-0.03680546486701309,-0.03798121084453047,-0.0441279332550233,-0.047371750517484254,-0.05104446236396147,-0.05381450539472999,0.004586365285571236,0.005810039685597283,0.0063215641942347064,0.005148858535547922,0.0031867697367641465,0.0034701191557160813,0.0031536138163584305,0.0023634944256861116
20101119,120.34999654790549,120.12377689953532,119.67731878830926,119.7242065827231,119.79922705378523,119.74105634155579,119.15648543724356,118.97709961994671,118.79771380264987,0.15077498493937158,0.1589644342934932,0.16603708690276126,0.1714853128191418,0.18768015681999756,0.19828464254352976,0.2061950757917424,0.21130424153069058,-0.02991522263098999,-0.030447234205974318,-0.0340118501861328,-0.03738638069555886,-0.04225580800916192,-0.04609271271814634,-0.04956949517375177,-0.05214950917315361,0.00791584796865827,0.005845400585614276,0.006115102738901189,0.0042603261899076695,0.003800977515141933,0.004333625415062893,0.004048894653558841,0.0032169090459468774
20101122,120.14999539723001,119.85902586885243,119.5263466862554,119.50675429165287,119.47703732362909,119.41890173726635,118.89690996119306,118.73400660973628,118.57110325827949,0.1588924132096151,0.16341987689150755,0.16737964701086672,0.17106147255956017,0.18619330233322248,0.19668759839957944,0.20414366399618855,0.20896662813358116,-0.03499488346019557,-0.033971630220023176,-0.03623488426394925,-0.03663061036449334,-0.04197789496118426,-0.04572935685412074,-0.04915240635578005,-0.05168073158776394,-3.810141502571487E-4,0.004697057010617539,0.005212705719893935,0.0046431111679324216,0.004666754204325746,0.0036193973571719993,0.0035703430266799483,0.003139727228273878
20101123,118.40000184932644,118.0887459293972,117.79909068792176,117.78684240129502,117.76998260123077,117.69711188147363,117.19404114460765,117.00967717811113,116.82531321161463,0.1812930640028316,0.18333433977333138,0.18370229068535743,0.18511766692077627,0.19705817114758684,0.2068291981077568,0.21321558370409555,0.2173689576822439,-0.038240906030473344,-0.036072169844496,-0.03902039040577309,-0.04065104337062827,-0.043835728821628325,-0.04848484961460927,-0.051883096299055825,-0.05428859787913754,0.016913677655773368,0.008498532179080767,0.008086485138837543,0.003991415204385153,0.004219243692550658,0.003068233459464005,0.0027682171480471747,0.0020413709661172125
20101124,120.09999837181282,119.90317013686357,119.45892892855741,119.46638233397472,119.47673180782749,119.37680960435358,118.87521064841083,118.7081800088897,118.54114936936857,0.16693820953184638,0.17073472087893815,0.1724327158850466,0.17551526180632596,0.18905322754020093,0.19973393423661084,0.20664131537593225,0.21112072149223682,-0.03059018500525921,-0.03348643666090273,-0.03538028780095697,-0.03583862580705797,-0.04239093927082358,-0.04690481934111063,-0.050265089690824584,-0.052678856983165746,0.007550065494735235,0.007568503114845239,0.007994760861134056,0.006339614208364675,0.004656758333881621,0.0035462325742619564,0.003459138751294795,0.0029825841417145736
20101126,118.87609249323565,118.5796976152546,118.25203204854438,118.23933233796544,118.22350515813766,118.07907184918139,117.60486485319099,117.44301189638244,117.28115893957391,0.2023367736991834,0.1988646584757538,0.19683456010603123,0.19742289835191584,0.20599882599952796,0.21367294391440295,0.2192449843225946,0.22288230214695423,-0.04577191472245324,-0.04500170656536798,-0.04556657979027767,-0.043401169567321235,-0.047772516121478155,-0.05138329365264617,-0.054306658914767755,-0.0560485030651429,0.00970052171081259,0.0072284607151253105,0.006802484645878724,0.0038790583222872506,0.0026262008292505384,0.0027220286255726393,0.0026231547538482646,0.0022125284708768757
20101129,119.26428533854856,118.82125607954214,118.6064465091977,118.5869689929348,118.52415129782972,118.23257422285684,117.85596321697015,117.70074770821743,117.54553219946472,0.19599776255664897,0.19329724380988,0.19284213811156725,0.1959943291317039,0.20607882403246147,0.2149741925287062,0.2205067529679699,0.22411926409514496,-0.04842849154455134,-0.04200955760276916,-0.04300568364122162,-0.042803634839925074,-0.04671425886297977,-0.05181828821624263,-0.054706729432102814,-0.05639225629204361,-0.0020351630557293617,0.006395438985042414,0.005867825036270183,0.004305231621879053,0.004651703265125392,0.002690722793250252,0.0025909110421842036,0.0021821023113667106
20101130,118.25908936237958,117.69770330769501,117.55624374385566,117.57919887588866,117.61055488800876,117.41587055003355,117.00681303828972,116.84753762551756,116.6882622127454,0.2183342170172598,0.21158850037732868,0.21012089415971896,0.21229569350213434,0.22020161281727454,0.22709609234408712,0.2312628234100594,0.23399942816315697,-0.04659430410114702,-0.044376400888804485,-0.044851353822638725,-0.04498706408840695,-0.05010427140281467,-0.05437334996605622,-0.05740707429432746,-0.059179116694205065,0.007803319030085615,0.007922922697084975,0.007641298551956566,0.005972065821098508,0.004325850694531532,0.0026043976377088246,0.002287281673854824,0.00158287956068834
20101201,121.00560582607378,120.43195073591386,120.33690530951417,120.3444836559986,120.35326287156192,120.12803292097344,119.7570784444133,119.61349792263866,119.469917400864,0.1851236179473811,0.1894279217957959,0.19085494334764805,0.19696946253842912,0.20751221213001253,0.21566791760155588,0.22167876976229334,0.2255970474477568,-0.034688319088399554,-0.03714593213601431,-0.03871002970527911,-0.04141042312865497,-0.04793416428178716,-0.05210379896724918,-0.05600144810875679,-0.05887916496332767,0.01843342815800523,0.010363825666699024,0.0093422021852504,0.006156656911764766,0.0036484599286570637,0.003437818511773338,0.0024530455865288863,7.305816400093208E-4
20101202,122.66338418059708,122.0782656584913,121.98312008195815,121.98981050840786,122.01094928849592,121.76315637045046,121.38465684772855,121.2466244686962,121.10859208966383,0.16944085759623478,0.17366318584339055,0.17468533587133334,0.18102837471735522,0.1924746512765317,0.20222489228057797,0.2090748759451369,0.2135194797058645,-0.02304568244711311,-0.0291049751308653,-0.030370994542201133,-0.033578890665565145,-0.04166905361193247,-0.047516014558879625,-0.05129093546332376,-0.05417781425526055,0.007408122755272584,0.009749288036671602,0.008225507497023372,0.0054961704217317935,0.004179774664555418,0.003476715126174679,0.0027702923269185354,0.0014336288953424679
20101203,122.88421935125795,122.26166655352715,122.24939805859636,122.25679936277277,122.27143869341603,121.99193987088827,121.6180456851541,121.46631708541624,121.31458848567837,0.15005136627212703,0.15935903656251868,0.1615158433472691,0.1694859533018592,0.18301472504734068,0.19417692957073143,0.20149674548808771,0.20623233844091346,-0.020371943045231735,-0.026113571998695552,-0.027500140223672368,-0.03127485430182342,-0.03936923444267664,-0.044950039337469085,-0.04880977352390362,-0.0518845257956263,0.008434281142764297,0.011338932415828217,0.009100765509186813,0.006077335323394374,0.004735710577500385,0.0036800010998992477,0.002914882549403258,0.0014757164687189484
20101206,122.77012789904438,122.1193661578739,122.12886294314536,122.13564636119641,122.14719841609806,121.81555867533136,121.50267402928213,121.35545124538304,121.20822846148394,0.1557985271975891,0.1604248326719862,0.16150680289357924,0.16973039407886126,0.18250292488312428,0.19334999916816917,0.2004692679048668,0.20507819038511807,-0.022210656798734036,-0.026913469157501875,-0.02681114138390666,-0.031248586482474857,-0.03871684708215334,-0.04353789764718476,-0.04750297453447902,-0.05075098594994905,0.007653244292486339,0.010300528539429801,0.008049797005296714,0.006269977903851285,0.004733758068597561,0.004077160361557074,0.003260262866870292,0.001708890338153089
20101207,122.9022182301411,122.23273670576715,122.25080665867108,122.26371376788818,122.27652541732087,121.92197009578318,121.61272607568725,121.44752674631441,121.28232741694158,0.1580345109569388,0.1613876261425564,0.16217576875593878,0.17078540540085188,0.18313098626025348,0.19307461671258783,0.19946815211629135,0.20361900967739915,-0.02025836565922439,-0.02509598156464974,-0.025560249237223717,-0.030749360333769,-0.03830385340835337,-0.04307458350591064,-0.04678022754896904,-0.04973496825898702,0.009779171112203236,0.01257200595662391,0.00888587823902344,0.006436940771965506,0.004640406802792943,0.004386671849054768,0.003621421431657802,0.0021114036623965738
20101208,123.30078894650212,122.6553332595829,122.66069641766366,122.6645272448642,122.67088209084336,122.29565948576159,121.99941994986193,121.82779412280668,121.65616829575143,0.15493612164528212,0.15887020296509285,0.1597926136906695,0.16683487298226654,0.178024584394681,0.1883545631258302,0.19514251838377158,0.19953957794980456,-0.019988109292912802,-0.025951548739376325,-0.027620450205654165,-0.03144542479481893,-0.03648486868265763,-0.04099486730668098,-0.04492153657669095,-0.04820990211615188,0.009285867553680372,0.011285539477938793,0.006889366530407767,0.005937726532159781,0.005738739424553475,0.005564397272447703,0.004493148623118239,0.0024369607868122197
20101209,123.76424688891798,123.10323119148897,123.11429339050255,123.12219496122654,123.1341354668279,122.74005509477561,122.48136875654927,122.34005375647928,122.1987387564093,0.14768878980126965,0.15274704710432113,0.153926896256062,0.16102162295366318,0.17255825196333396,0.1836020682391877,0.19079507305400367,0.19544339383821457,-0.018456595694592254,-0.023662484640379046,-0.02489771930893805,-0.02850188989790841,-0.03363024965453579,-0.038142637213388494,-0.0419066388794824,-0.0450978463856146,0.012407570325915485,0.014242871604698622,0.007219604978696516,0.006914058513325591,0.006533517638990552,0.0063419222586506025,0.005529500746484765,0.003757918403587532
20101210,123.84344819710053,123.84839915173497,123.86033181308215,123.86888022581566,123.88744809055898,123.47166282052643,123.21738766788395,123.0682381434592,122.91908861903443,0.15025040292462044,0.15440348100425277,0.155416400158975,0.16156198045292147,0.17184312210049854,0.18236437981181708,0.18923680440118776,0.19368299413523601,-0.017467117939489827,-0.02289232339248144,-0.024581198704919555,-0.02803100146568913,-0.03294180645825112,-0.03756185220769964,-0.04156047809272358,-0.04505075955698697,0.012713490718661671,0.014607361360647064,0.0075230961944508686,0.007946149579561235,0.007346092773922984,0.006921694390794434,0.005688820053759195,0.003270626542830418
